Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,VisitorType,Weekend,Revenue
1,38.0,0,0.0,29,986.8333332999998,0,0,0,0,5,0,0,0
1,32.33333333,1,56.0,62,2414.9,0,0,30,0,5,0,0,1
1,74.0,0,0.0,21,744.8333332999999,0,0,0,0,5,1,1,0
1,10.0,0,0.0,16,120.0,0,0,0,0,5,0,0,0
7,71.0,0,0.0,34,1540.75,0,0,0,0,5,0,0,0
1,27.0,0,0.0,17,1723.0,0,0,0,0,5,1,0,0
4,75.6,0,0.0,94,1576.205078,0,0,0,0,5,0,0,0
2,32.5,0,0.0,12,239.75,0,0,0,0,5,1,0,0
8,120.66666670000001,2,559.0,44,1470.333333,0,0,7,0,5,0,1,0
4,128.5,0,0.0,14,273.25,0,0,0,0,5,0,1,0
1,28.0,0,0.0,19,362.0,0,0,0,0,5,0,0,0
3,51.5,0,0.0,21,1623.5,0,0,49,0,5,1,0,1
2,57.0,1,4.0,35,1643.333333,0,0,0,0,5,0,0,0
14,247.13636359999998,2,120.66666670000001,56,1080.266667,0,0,24,0,5,0,0,0
2,256.0,0,0.0,14,574.5,0,0,0,0,5,1,0,0
2,37.5,0,0.0,55,1420.472496,0,0,0,0,5,0,0,0
10,76.16666667,0,0.0,17,404.0,0,0,0,0,5,0,1,0
4,202.0,0,0.0,28,714.9666667,0,0,0,0,5,0,1,0
1,18.0,0,0.0,8,66.0,0,0,0,0,5,0,0,0
7,160.23076919999997,0,0.0,125,4313.139103,0,0,11,0,5,0,1,0
2,338.0,0,0.0,17,1205.566667,0,0,19,0,5,0,0,1
2,844.0,0,0.0,6,192.5,0,0,0,0,5,0,0,0
3,73.5,3,171.0,76,2208.788095,0,0,3,0,5,0,1,0
2,13.33333333,0,0.0,105,2062.443592,0,0,0,0,5,0,0,0
4,324.5,0,0.0,30,1456.783333,0,0,30,0,5,0,0,1
7,159.5,0,0.0,13,362.5,0,0,0,0,5,1,0,0
1,37.0,0,0.0,30,1584.3,0,0,3,0,5,0,1,0
4,80.0,0,0.0,79,3855.2,0,0,0,0,5,0,0,0
1,8.5,0,0.0,14,543.8333332999999,0,0,0,0,5,1,1,0
1,241.0,0,0.0,39,2666.0,0,0,0,0,5,0,0,0
16,284.85,0,0.0,276,4758.3806380000005,0,0,27,0,5,0,1,1
7,64.75,1,17.0,100,2463.244841,0,0,0,0,5,0,0,0
1,2.0,0,0.0,24,958.25,0,0,24,0,5,0,0,0
4,47.5,0,0.0,16,331.3333333,0,0,254,0,5,1,0,1
6,108.91666670000001,0,0.0,24,516.4166667,0,0,8,0,5,0,1,1
3,25.57142857,1,0.0,15,2026.4761899999999,0,0,0,0,5,0,0,0
4,123.0,1,29.5,16,529.3333333,0,0,0,0,5,1,0,0
1,48.0,0,0.0,52,2376.861905,0,0,13,0,5,0,0,0
1,64.0,0,0.0,33,1564.17381,0,0,10,0,5,0,1,0
4,69.0,0,0.0,20,1180.0,0,0,30,0,5,0,0,1
2,18.0,0,0.0,32,871.8333332999998,0,0,31,0,5,0,0,0
4,322.5,1,29.0,78,3098.992857,0,0,0,0,5,0,1,0
2,178.5,2,314.0,19,2340.5,0,0,52,0,5,0,0,0
1,82.0,0,0.0,59,1927.122222,0,0,23,0,5,0,0,1
8,176.66666669999998,2,153.0,27,880.8,0,0,8,0,5,0,1,1
1,0.0,0,0.0,7,37.0,0,0,0,0,5,0,0,0
1,23.0,0,0.0,35,1513.0,0,0,0,0,5,0,0,0
1,12.5,0,0.0,51,769.9928571,0,0,0,0,5,0,1,0
5,66.96666667,2,416.0,291,12065.18135,0,0,9,0,5,0,0,0
1,120.0,1,85.0,33,616.4333333,0,0,0,0,5,1,0,0
5,54.0,0,0.0,16,487.66666669999995,0,0,0,0,5,0,0,0
1,4.0,0,0.0,18,143.85,0,0,0,0,5,0,0,0
7,374.36904760000004,0,0.0,5,258.0833333,0,0,0,0,5,0,0,0
1,5.5,0,0.0,7,277.0,0,0,0,0,5,0,0,0
6,374.0,0,0.0,83,791.9559524,0,0,0,0,5,0,0,0
1,41.0,0,0.0,30,1018.0,0,0,54,0,5,0,0,1
1,15.0,0,0.0,29,1397.5,0,0,0,0,5,0,0,0
1,11.0,0,0.0,11,183.5,0,0,0,0,5,1,1,0
1,9.0,0,0.0,12,764.75,0,0,9,0,5,1,0,1
7,54.63636364,1,75.0,67,1336.554221,0,0,4,0,5,0,0,0
1,45.0,0,0.0,8,183.0,0,0,0,0,5,0,0,0
2,44.33333333,0,0.0,19,813.1,0,0,20,0,5,0,0,1
4,738.0,0,0.0,21,664.3333332999999,0,0,0,0,5,0,1,0
1,72.0,0,0.0,10,343.0,0,0,0,0,5,0,0,0
1,12.0,0,0.0,18,691.5,0,0,0,0,5,0,0,0
5,55.5,0,0.0,4,24.5,0,0,0,1,5,0,1,0
3,283.6666667,1,17.0,27,2154.72381,0,0,0,0,5,0,1,0
3,53.5,0,0.0,26,1097.05,0,0,0,0,5,0,0,0
8,132.0,0,0.0,20,413.0,0,0,36,0,5,0,0,1
3,101.0,0,0.0,7,441.0,0,0,0,0,5,0,0,0
1,109.0,0,0.0,9,466.66666669999995,0,0,0,0,5,1,1,0
7,278.8333333,2,15.0,38,2311.090909,0,0,4,0,5,0,0,0
1,0.0,0,0.0,27,889.0,0,0,0,0,5,0,0,0
1,21.5,2,323.0,14,836.8333332999999,0,0,0,0,5,1,0,0
4,250.8571429,1,37.5,71,1145.5714289999999,0,0,80,0,5,0,0,0
6,60.0,0,0.0,4,34.0,0,0,0,0,5,1,0,0
1,13.0,1,53.0,16,388.74444439999996,0,0,0,0,5,0,0,0
3,37.3,4,166.0,67,3872.5094200000003,0,0,2,0,5,0,1,0
5,68.0,0,0.0,36,818.5,0,0,0,0,5,0,0,0
4,237.83333330000002,0,0.0,66,3268.075758,0,0,0,1,5,0,1,0
3,120.66666670000001,0,0.0,8,261.6,0,0,0,0,5,1,0,0
3,119.0,1,86.0,25,413.72222220000003,0,0,15,0,5,0,0,0
2,7.0,0,0.0,21,467.95238099999995,0,0,0,0,5,0,0,0
1,65.0,0,0.0,13,531.0,0,0,0,0,5,0,0,0
4,1764.0,1,0.0,3,86.0,0,0,0,0,5,1,0,0
1,68.0,0,0.0,20,870.6666667000002,0,0,0,0,5,0,0,0
2,63.66666667,0,0.0,26,542.1666667000001,0,0,0,0,5,0,0,0
2,37.5,0,0.0,12,375.0,0,0,43,0,5,0,0,1
10,312.0,0,0.0,18,782.5,0,0,0,0,5,0,1,0
6,299.0,1,41.0,36,696.4027778,0,0,0,0,5,1,1,0
1,0.0,1,313.0,6,135.5,0,0,0,1,5,0,1,0
6,93.5,0,0.0,23,251.33333330000002,0,0,0,0,5,1,0,0
2,67.0,0,0.0,59,468.1916666999999,0,0,0,0,5,0,0,0
12,251.8666667,0,0.0,60,1993.915257,0,0,13,0,5,0,0,0
3,121.0,0,0.0,17,174.83333330000002,0,0,0,0,5,0,0,0
3,71.0,3,246.0,39,1501.333333,0,0,0,0,5,0,1,0
5,110.0,0,0.0,39,1584.0444439999999,0,0,12,0,5,0,0,0
7,136.66666669999998,1,7.0,25,687.5333333,0,0,5,0,5,1,0,0
1,8.0,0,0.0,29,826.85,0,0,10,0,5,0,0,1
11,167.16666669999998,6,348.0,172,4086.1448969999997,0,0,1,0,5,0,0,0
2,15.0,0,0.0,10,894.6666667000002,0,0,0,0,5,0,0,0
5,142.7,0,0.0,29,1858.733333,0,0,0,0,5,0,0,0
2,114.0,0,0.0,24,368.3333333,0,0,0,0,5,0,0,0
3,86.0,0,0.0,26,1197.666667,0,0,0,0,5,1,0,0
5,147.0,0,0.0,36,3473.7333329999997,0,0,0,0,5,0,0,0
4,47.0,0,0.0,6,173.0,0,0,0,0,5,0,0,0
8,276.8666667,0,0.0,19,548.8831169,0,0,5,0,5,0,1,0
2,132.0,0,0.0,6,1564.0,0,0,0,0,5,0,0,0
1,64.0,0,0.0,15,188.5,0,0,0,0,5,0,0,0
4,103.5,0,0.0,28,884.8040616000001,0,0,0,0,5,0,0,0
3,23.0,0,0.0,14,243.83333330000002,0,0,0,0,5,1,0,0
5,1321.25,0,0.0,7,54.5,0,0,0,0,5,0,0,0
7,190.58333330000002,2,1131.0,46,5492.366667,0,0,8,0,5,0,0,0
1,7.0,0,0.0,7,151.5,0,0,50,0,5,0,0,1
4,67.0,0,0.0,60,731.3333332999999,0,0,0,0,5,0,0,0
4,131.0,1,0.0,39,1752.942857,0,0,0,0,5,0,0,0
2,46.0,0,0.0,13,195.0,0,0,0,0,5,0,0,0
3,67.0,0,0.0,7,274.25,0,0,0,0,5,0,0,0
1,77.0,1,335.0,33,3583.166667,0,0,11,0,5,0,1,0
2,7.0,0,0.0,11,778.0,0,0,0,0,5,0,0,0
2,15.0,0,0.0,23,343.6666667,0,0,0,0,5,0,0,0
7,397.8333333,0,0.0,28,1249.628205,0,0,0,0,5,0,0,0
3,251.0,2,104.0,15,675.8333332999999,0,0,0,0,5,0,0,0
3,203.0,0,0.0,28,2394.0,0,0,0,0,5,0,0,0
5,232.4,0,0.0,6,190.4,0,0,0,0,5,0,1,0
3,22.33333333,1,0.0,105,2900.638469,0,0,0,0,5,0,1,0
5,54.0,0,0.0,15,304.5,0,0,0,0,5,0,0,0
1,23.0,0,0.0,7,934.0,0,0,0,0,5,1,0,0
2,116.0,0,0.0,16,1098.0,0,0,0,0,5,0,0,0
2,26.0,3,140.83333330000002,65,5478.530087,0,0,8,0,5,0,0,0
4,90.5,0,0.0,37,1873.1666670000002,0,0,0,0,5,1,0,0
9,159.7166667,1,20.0,39,1721.872725,0,0,16,0,5,0,0,0
1,18.0,1,16.0,33,504.0,0,0,0,0,5,0,0,0
2,156.0,1,201.0,14,1033.066667,0,0,0,0,5,0,1,0
3,47.0,1,51.0,16,463.41666669999995,0,0,0,1,5,1,1,0
4,766.8333332999999,0,0.0,217,4153.276586999999,0,0,0,0,5,0,1,0
4,318.6666667,0,0.0,32,1205.583333,0,0,37,0,5,0,1,0
6,63.0,1,16.0,187,4987.688889,0,0,10,0,5,0,0,0
1,14.0,0,0.0,30,1845.3333329999998,0,0,12,0,5,0,0,0
1,5.384615385,0,0.0,36,1195.726923,0,0,19,0,5,0,1,0
1,15.0,0,0.0,12,189.66666669999998,0,0,0,0,5,0,0,0
4,147.5,1,37.5,25,788.2666667000001,0,0,16,0,5,0,0,1
2,10.0,1,17.0,21,1647.5,0,0,0,0,5,0,0,0
5,131.2,3,27.0,21,893.45,0,0,7,0,5,0,1,1
3,61.5,0,0.0,6,794.5,0,0,0,0,5,0,0,0
2,386.0,1,25.0,31,2725.0,0,0,0,0,5,0,1,0
3,179.5,0,0.0,22,746.1666667000001,0,0,0,0,5,0,1,0
1,45.5,3,58.0,6,311.5,0,0,0,0,5,1,1,0
2,26.66666667,0,0.0,159,1905.652754,0,0,14,0,5,0,0,0
4,91.0,0,0.0,4,61.0,0,0,0,0,5,0,0,0
3,44.75,0,0.0,7,102.0,0,0,0,0,5,0,0,0
5,53.0,0,0.0,38,2246.166667,0,0,0,0,5,0,0,0
1,49.0,0,0.0,4,2210.5,0,0,0,0,5,0,1,0
1,53.0,0,0.0,13,417.0,0,0,72,0,5,1,0,1
2,225.0,0,0.0,6,549.0,0,0,0,0,5,1,0,0
7,108.0,2,42.0,32,879.9166667000002,0,0,11,0,5,0,0,0
2,90.0,0,0.0,3,202.83333330000002,0,0,0,0,5,0,0,0
2,84.0,0,0.0,25,506.7666666999999,0,0,0,0,5,0,0,0
5,33.0,0,0.0,54,1835.0666670000003,0,0,0,0,5,0,0,0
4,368.8333333,0,0.0,115,5016.351205,0,0,0,0,5,0,0,0
5,73.5,1,0.0,79,5664.146032,0,0,2,0,5,0,0,0
5,68.66666667,0,0.0,11,126.5,0,0,0,0,5,0,0,0
3,45.0,1,87.0,26,485.83333330000005,0,0,0,0,5,0,1,0
8,839.0,0,0.0,72,1248.242262,0,0,13,0,5,0,1,0
12,402.5,0,0.0,38,1485.566667,0,0,27,0,5,0,0,0
1,33.0,0,0.0,57,2816.55307,0,0,0,0,5,0,0,0
1,19.0,0,0.0,24,3209.0,0,0,64,0,5,1,0,0
1,51.0,2,176.0,37,1420.733333,0,0,102,0,5,0,1,1
1,31.0,0,0.0,10,347.0,0,0,0,0,5,0,1,0
2,21.33333333,0,0.0,3,45.33333333,0,0,0,0,5,0,1,0
6,71.5,1,37.0,15,287.2916667,0,0,0,0,5,0,0,0
7,51.0,3,222.0,21,654.5,0,0,0,0,5,1,0,0
2,72.5,0,0.0,10,1580.0,0,0,100,0,5,0,0,1
2,71.3,0,0.0,18,813.8,0,0,0,0,5,0,0,0
1,0.0,0,0.0,8,162.5,0,0,0,0,5,0,0,0
5,37.0,1,16.0,18,463.5,0,0,0,0,5,0,0,0
2,30.0,1,134.0,31,519.9166667,0,0,0,0,5,1,0,0
2,23.0,0,0.0,31,618.0,0,0,0,0,5,0,0,0
1,4.0,0,0.0,37,1296.942857,0,0,0,0,5,0,0,0
2,105.0,0,0.0,16,305.42857139999995,0,0,0,0,5,0,0,0
1,4.0,0,0.0,36,440.6,0,0,0,1,5,0,1,0
1,20.5,1,13.0,57,1518.9036939999999,0,0,13,0,5,0,0,0
1,38.0,0,0.0,16,727.7142857000001,0,0,18,0,5,0,1,0
1,6.0,0,0.0,24,302.9833333,0,0,0,0,5,0,0,0
5,112.33333329999999,0,0.0,55,2831.561111,0,0,8,0,5,0,0,0
6,245.4666667,0,0.0,57,1575.216667,0,0,0,0,5,0,0,0
5,86.16666667,1,13.0,55,1546.5038220000001,0,0,9,0,5,0,1,0
1,10.0,3,47.66666667,34,944.2976189999999,0,0,0,0,5,0,0,0
4,104.5,1,54.0,25,796.3,0,0,0,0,5,0,0,0
9,177.0,2,500.0,88,2663.8238100000003,0,0,5,0,5,0,0,0
5,129.5,0,0.0,33,982.0,0,0,0,0,5,0,1,0
3,52.0,0,0.0,13,295.6666667,0,0,0,0,5,0,0,0
2,25.5,0,0.0,13,908.5,0,0,19,0,5,0,1,1
2,87.25,0,0.0,56,2094.9833329999997,0,0,0,0,5,0,0,0
4,57.5,0,0.0,27,608.4,0,0,7,0,5,0,0,0
5,50.66666667,0,0.0,85,3731.079365,0,0,0,1,5,0,1,0
5,41.0,1,9.307692308,49,1042.416667,0,0,0,0,5,0,0,0
8,294.5,3,231.7,24,1034.583333,0,0,9,0,5,0,0,1
4,362.0,1,61.0,17,819.0,0,0,0,0,5,0,0,0
7,96.0,3,313.0,65,2091.662821,0,0,6,0,5,0,1,0
4,157.0,0,0.0,41,896.0666667000002,0,0,4,0,5,0,0,0
8,820.8,1,29.5,59,1609.313889,0,0,12,0,5,0,1,0
8,157.0,4,60.0,24,1192.5,0,0,5,0,5,0,0,0
4,316.8333333,1,13.0,73,3085.007143,0,0,2,0,5,0,0,0
2,17.0,0,0.0,14,260.2,0,0,0,0,5,0,0,0
2,235.0,0,0.0,23,1193.0,0,0,45,0,5,1,0,1
9,367.0,0,0.0,85,2387.990657,0,0,3,0,5,0,1,1
4,51.01923077,0,0.0,133,3068.9224870000003,0,0,1,0,5,0,0,0
4,165.0,0,0.0,59,3096.375,0,0,8,0,5,0,0,1
6,175.0,0,0.0,6,262.0,0,0,0,0,5,0,1,0
1,4.0,0,0.0,31,1075.759524,0,0,0,0,5,1,0,0
3,38.16666667,0,0.0,5,77.66666667,0,0,0,0,5,0,0,0
14,375.2785714,0,0.0,156,5432.836783,0,0,2,1,5,0,1,0
1,0.0,0,0.0,3,0.0,0,0,0,0,5,0,1,0
3,143.0,2,29.0,3,380.0,0,0,0,0,5,1,0,0
9,139.0,1,109.0,33,752.4592075,0,0,0,0,5,0,1,0
1,9.0,0,0.0,111,2451.869048,0,0,2,0,5,0,0,1
1,8.0,0,0.0,35,1295.916667,0,0,0,0,5,0,1,0
5,96.25,0,0.0,26,1222.333333,0,0,42,0,5,0,0,1
1,72.0,1,6.0,84,1212.030303,0,0,0,0,5,0,0,0
6,40.66666667,0,0.0,49,783.45,0,0,4,0,5,0,1,0
2,0.0,0,0.0,3,52.0,0,0,0,0,5,0,1,0
1,4.0,0,0.0,4,151.0,0,0,0,1,5,0,1,0
2,38.33333333,0,0.0,68,2277.377056,0,0,12,1,5,0,1,0
5,114.66666670000001,0,0.0,14,222.66666669999998,0,0,0,0,5,0,0,0
1,9.0,1,49.0,25,2454.45,0,0,31,0,5,0,0,1
6,142.3,0,0.0,108,1479.083333,0,0,0,0,5,0,0,0
2,180.0,3,258.0,61,5233.590475999999,0,0,0,0,5,0,0,0
2,87.0,0,0.0,106,3156.501914,0,0,0,0,5,0,0,0
5,339.1666667,0,0.0,20,525.6666667,0,0,0,0,5,0,0,0
2,133.0,0,0.0,19,341.3666667,0,0,0,0,5,0,0,0
3,64.0,0,0.0,29,619.4,0,0,42,0,5,0,0,1
1,24.5,0,0.0,46,1525.666667,0,0,107,0,5,0,0,1
8,41.0,0,0.0,34,1337.245455,0,0,0,0,5,0,0,0
2,81.5,1,21.0,18,2199.972222,0,0,0,0,5,0,1,0
9,219.25,2,31.0,18,374.38095239999996,0,0,37,0,5,1,0,0
1,11.0,0,0.0,104,4877.257071,0,0,0,0,5,0,1,0
1,35.0,0,0.0,10,89.33333333,0,0,0,0,5,1,0,0
7,78.3,5,120.0,87,1363.263492,0,0,30,0,5,0,0,1
4,120.0,4,64.0,52,1859.0833329999998,0,0,17,0,5,0,0,1
1,5.0,0,0.0,7,35.0,0,0,0,0,5,0,0,0
2,15.6,0,0.0,10,68.0,0,0,0,0,5,0,0,0
8,259.8333333,0,0.0,26,535.4666666999999,0,0,0,0,5,0,0,0
1,5.0,0,0.0,21,1342.5,0,0,0,0,5,0,0,0
1,15.0,0,0.0,11,224.0,0,0,47,0,5,0,0,1
6,88.0,0,0.0,17,538.9666667,0,0,0,0,5,0,0,0
5,389.0,0,0.0,5,310.5,0,0,0,0,5,1,0,0
4,122.5,0,0.0,66,1706.7122809999998,0,0,0,0,5,0,0,0
2,127.0,0,0.0,19,1431.666667,0,0,0,0,5,0,0,0
1,0.0,1,0.0,0,0.0,0,0,0,0,5,0,0,0
2,139.0,1,20.0,31,960.8333332999998,0,0,0,0,5,0,1,0
3,78.5,0,0.0,10,673.0,0,0,0,0,5,1,0,0
2,96.0,2,18.0,53,2130.025,0,0,0,0,5,0,0,0
2,162.0,0,0.0,7,204.5,0,0,0,0,5,1,0,0
4,41.33333333,0,0.0,136,4569.904364999999,0,0,0,0,5,0,0,0
1,69.0,1,4.0,17,319.0,0,0,0,0,5,0,1,0
3,48.0,0,0.0,41,506.71666669999996,0,0,10,0,5,0,0,0
2,84.5,0,0.0,17,596.0833332999999,0,0,0,0,5,0,0,0
4,85.0,0,0.0,22,452.58333330000005,0,0,107,0,5,1,0,1
3,72.5,4,148.0,24,377.5,0,0,0,0,5,0,0,0
2,5.0,0,0.0,0,0.0,0,0,0,0,5,1,0,0
2,73.0,0,0.0,11,327.6666667,0,0,0,0,5,0,0,0
5,35.75,0,0.0,22,679.5,0,0,10,0,5,0,0,0
8,149.5,0,0.0,55,2598.9916670000002,0,0,48,0,5,0,1,0
3,91.5,0,0.0,36,1266.5,0,0,0,0,5,0,0,0
5,117.33333329999999,4,82.0,33,813.3888889,0,0,0,0,5,0,1,0
13,388.3,8,417.0,67,6483.775,0,0,24,0,5,0,0,0
1,27.0,2,22.0,16,408.25,0,0,0,0,5,0,0,0
8,245.08333330000002,1,194.0,93,3646.966667,0,0,4,0,5,0,0,0
3,13.0,0,0.0,26,2058.5,0,0,8,1,5,0,1,1
4,214.0,1,0.0,5,259.0,0,0,0,0,5,1,1,0
3,99.0,0,0.0,23,831.6904762,0,0,0,0,5,0,0,0
5,52.5,0,0.0,24,1365.5,0,0,0,0,5,0,1,0
5,142.5,1,56.0,29,1073.5,0,0,0,0,5,0,0,0
1,4.0,0,0.0,24,957.9,0,0,22,0,5,0,0,1
3,37.0,1,9.0,17,1075.7130949999998,0,0,0,0,5,0,1,0
5,79.0,1,12.0,54,1603.333333,0,0,0,0,5,0,0,0
8,143.16666669999998,1,22.0,87,2531.0604789999998,0,0,0,0,5,0,0,0
2,738.0,0,0.0,26,1840.6666670000002,0,0,0,0,5,0,0,0
4,132.0,0,0.0,85,2299.3916670000003,0,0,0,0,5,0,0,0
2,9.166666667000001,2,24.0,80,5426.022078,0,0,0,0,5,0,0,0
8,245.16666669999998,2,114.5,129,3098.912088,0,0,9,0,5,0,1,0
8,246.5,0,0.0,74,2326.666667,0,0,5,0,5,1,0,0
4,65.16666667,0,0.0,31,736.7833333,0,0,0,0,5,0,0,0
7,156.9,0,0.0,32,1123.691667,0,0,6,0,5,1,0,1
4,74.21428571,0,0.0,32,1367.630952,0,0,50,0,5,0,1,1
5,210.7777778,3,215.0,33,1887.6944440000002,0,0,11,0,5,0,0,1
3,92.16666667,1,39.0,46,1388.866667,0,0,24,0,5,0,0,0
3,102.0,0,0.0,18,1107.466667,0,0,0,0,5,0,0,0
1,37.0,0,0.0,81,2533.833333,0,0,0,0,5,0,0,0
2,51.0,0,0.0,23,637.5,0,0,0,0,5,0,0,0
3,90.51111111,0,0.0,24,669.9166667000001,0,0,0,0,5,1,0,0
2,37.0,0,0.0,24,1270.166667,0,0,0,0,5,0,0,0
8,185.0,0,0.0,14,186.16666669999998,0,0,0,0,5,0,0,0
1,21.0,0,0.0,20,973.5833332999998,0,0,0,0,5,0,1,0
3,131.0,0,0.0,8,117.66666670000001,0,0,0,0,5,1,1,0
1,0.0,0,0.0,1,0.0,0,0,0,0,5,0,0,0
4,165.0,0,0.0,22,1058.189474,0,0,0,0,5,0,0,0
1,6.0,0,0.0,29,354.8333333,0,0,0,0,5,0,1,0
1,6.0,0,0.0,53,2241.5,0,0,0,0,5,0,0,0
3,30.0,0,0.0,37,518.0,0,0,0,0,5,0,0,0
3,222.5,0,0.0,11,764.5,0,0,0,0,5,0,0,0
2,8.5,0,0.0,3,25.5,0,0,0,0,5,0,0,0
7,128.1666667,1,41.0,89,2213.819048,0,0,0,0,5,0,0,0
6,203.5,0,0.0,13,645.5,0,0,0,0,5,1,0,0
10,1271.5,0,0.0,41,1221.138095,0,0,71,0,5,0,0,1
13,313.03333330000004,0,0.0,135,3700.4958149999998,0,0,3,0,5,0,0,0
3,61.19642857,0,0.0,24,747.4,0,0,26,0,5,0,0,0
2,10.0,5,53.0,37,1578.0,0,0,0,0,5,0,0,0
3,602.0,0,0.0,64,1810.9666670000001,0,0,0,0,5,0,0,0
3,19.0,0,0.0,53,2544.166667,0,0,0,0,5,0,0,0
11,157.05833330000002,5,514.0,79,2605.702273,0,0,14,0,5,0,0,1
4,203.5,0,0.0,8,296.55,0,0,0,0,5,0,0,0
6,99.5,0,0.0,11,143.0,0,0,0,0,5,0,0,0
2,279.5,0,0.0,5,426.0,0,0,0,0,5,0,1,0
11,334.75,0,0.0,20,598.7785713999999,0,0,26,0,5,1,0,1
4,144.5,0,0.0,19,885.125,0,0,0,0,5,0,0,0
2,282.5,0,0.0,17,451.0,0,0,0,0,5,0,0,0
2,46.33333333,0,0.0,11,177.40476189999998,0,0,0,0,5,0,0,0
5,321.6666667,7,460.0,46,1900.8960780000002,0,0,0,1,5,0,1,0
2,29.0,0,0.0,2,15.0,0,0,0,0,5,0,1,0
7,84.66666667,2,60.0,110,5343.049577000001,0,0,0,0,5,0,0,0
3,54.0,0,0.0,26,1296.183333,0,0,0,0,5,0,0,0
4,94.0,0,0.0,34,1159.666667,0,0,16,0,5,0,0,0
1,70.0,0,0.0,24,496.66666669999995,0,0,0,0,5,1,0,0
10,253.9,7,218.0,91,2869.788095,0,0,0,0,5,0,0,0
2,44.0,2,53.0,8,667.6666667000001,0,0,56,0,5,0,1,1
7,105.75,0,0.0,124,3394.1301590000003,0,0,5,0,5,0,1,0
8,117.5,0,0.0,17,545.5,0,0,0,0,5,0,0,0
1,512.0,0,0.0,5,322.0,0,0,0,0,5,0,0,0
2,100.0,1,12.0,44,1373.95,0,0,0,0,5,1,1,0
10,196.0,0,0.0,45,939.6333332999999,0,0,0,0,5,0,0,0
17,975.75,0,0.0,40,3970.7,0,0,8,0,5,0,0,0
1,7.0,1,2.0,43,2325.611905,0,0,0,0,5,0,0,0
2,143.8,1,0.0,6,90.75,0,0,0,0,5,0,0,0
3,32.0,0,0.0,6,209.0,0,0,0,0,5,1,0,0
7,129.6666667,3,42.0,25,443.25,0,0,6,0,5,0,1,0
10,323.55,0,0.0,46,1044.8,0,0,0,0,5,0,0,0
4,198.5,0,0.0,43,2124.833333,0,0,48,0,5,0,1,1
4,153.25,0,0.0,19,402.71666669999996,0,0,57,0,5,1,1,1
1,0.0,2,29.0,28,557.4047619,0,0,0,0,5,0,0,0
5,99.0,0,0.0,35,573.0,0,0,9,0,5,0,0,0
1,5.0,0,0.0,53,1062.749495,0,0,0,0,5,0,0,0
4,109.5,0,0.0,66,1231.2,0,0,10,1,5,0,1,0
7,1474.5,2,11.5,129,5293.824709,0,0,2,0,5,0,0,0
2,38.0,0,0.0,77,1230.312302,0,0,79,0,5,0,0,0
5,73.0,0,0.0,18,498.33333330000005,0,0,0,0,5,0,0,0
3,19.33333333,0,0.0,28,710.9083333,0,0,0,0,5,1,0,0
1,0.0,0,0.0,7,110.75,0,0,0,0,5,0,1,0
6,523.3333333,3,37.0,34,581.2261905,0,0,0,0,5,0,1,0
6,162.5,0,0.0,39,1634.095238,0,0,8,0,5,0,0,0
2,42.0,0,0.0,16,602.0,0,0,0,0,5,0,0,0
1,4.0,0,0.0,49,4651.033332999999,0,0,0,0,5,0,0,0
2,173.0,0,0.0,7,224.0,0,0,0,0,5,0,0,0
3,45.0,0,0.0,24,506.16666669999995,0,0,0,0,5,0,0,0
1,4.0,0,0.0,6,102.0,0,0,0,0,5,1,0,0
8,77.0,0,0.0,36,2670.869444,0,0,13,0,5,0,0,0
4,98.0,1,31.0,32,898.1714286,0,0,23,0,5,1,1,1
1,15.0,0,0.0,20,243.41666669999998,0,0,0,0,5,0,0,0
8,31.1,11,1258.833333,195,7675.14929,0,0,3,0,5,0,0,0
4,76.16666667,0,0.0,10,182.16666669999998,0,0,0,0,5,0,0,0
9,299.6333333,4,56.0,35,1386.633333,0,0,0,0,5,0,0,0
1,4.0,0,0.0,32,673.125,0,0,17,0,5,0,0,1
3,35.33333333,0,0.0,13,151.5,0,0,0,0,5,0,0,0
1,14.0,0,0.0,64,2555.12381,0,0,0,0,5,0,0,0
2,10.0,1,57.0,99,6266.208586,0,0,8,0,5,0,1,0
6,140.33333330000002,0,0.0,9,88.95,0,0,0,0,5,1,0,0
4,127.0,0,0.0,32,2423.75,0,0,23,0,5,0,0,1
5,200.0,1,0.0,33,1606.8318179999999,0,0,0,0,5,0,0,0
4,44.5,0,0.0,5,48.5,0,0,0,0,5,0,0,0
4,63.0,0,0.0,22,2232.5,0,0,0,0,5,1,0,0
5,77.5,0,0.0,5,90.33333333,0,0,0,0,5,0,0,0
3,270.0,1,1778.0,362,13259.293959999999,0,0,0,0,5,0,1,0
9,104.9857143,0,0.0,79,1926.3333899999998,0,0,0,0,5,0,0,0
3,117.0,0,0.0,5,68.0,0,0,0,1,5,1,1,0
8,57.5,0,0.0,44,845.8333332999998,0,0,19,0,5,0,0,1
2,310.85714289999993,3,27.0,68,2950.62381,0,0,16,0,5,0,0,0
2,37.0,0,0.0,23,813.0,0,0,0,0,5,0,1,0
2,88.0,2,10.0,23,1390.388889,0,0,0,0,5,0,0,0
8,732.25,0,0.0,34,1345.755952,0,0,12,0,5,0,0,0
4,126.5,0,0.0,4,138.8,0,0,0,0,5,1,1,0
1,9.0,0,0.0,49,1164.416667,0,0,0,1,5,0,1,0
